1914	5	"(43)<regular.RegularExpression: void <init>()>""(43)<regular.RegularExpression: void <init>()>"	11054regular.RegularExpression.<init>()V:42:2:44:3	x	(43)regular.RegularExpression:<init>()regular.RegularExpression.<init>()	847regular.RegularExpression.<init>()V:43	2763regular.RegularExpression.<init>():void:RegularExpression.java:39:1:44:2	91
5233	5	"(338)<grammar.parse.LRParseTable: java.lang.Object getValueAt(int,int)>""(338)<grammar.parse.LRParseTable: java.lang.Object getValueAt(int,int)>"	7729grammar.parse.LRParseTable.getValueAt(II)Ljava/lang/Object;:337:2:339:3	1372grammar.parse.LRParseTable.getValueAt(int,int):-1:-1:-1:-1	grammar.parse.LRParseTable:getValueAt(int,int)grammar.parse.LRParseTable.getValueAt(int,int)	x	1889grammar.parse.LRParseTable.getValueAt(int;int):java.lang.Object:LRParseTable.java:334:1:339:2	79
5234	5	"(152)<grammar.parse.LRParseTable: java.util.SortedSet getSetAt(int,java.lang.String)>""(152)<grammar.parse.LRParseTable: java.util.SortedSet getSetAt(int,java.lang.String)>"	7731grammar.parse.LRParseTable.getSetAt(ILjava/lang/String;)Ljava/util/SortedSet;:151:2:153:3	1373grammar.parse.LRParseTable.getSetAt(int,java.lang.String):151:27:153:2	(152)grammar.parse.LRParseTable:getSetAt(int,java.lang.String)grammar.parse.LRParseTable.getSetAt(int,java.lang.String)	x	1890grammar.parse.LRParseTable.getSetAt(int;java.lang.String):java.util.SortedSet<java.lang.String>:LRParseTable.java:137:1:153:2	79
5235	5	"(168)<grammar.parse.LRParseTable: void appendValueAt(java.lang.String,int,java.lang.String)>""(168)<grammar.parse.LRParseTable: void appendValueAt(java.lang.String,int,java.lang.String)>"	7737grammar.parse.LRParseTable.appendValueAt(Ljava/lang/String;ILjava/lang/String;)V:167:2:169:3	1375grammar.parse.LRParseTable.appendValueAt(java.lang.String,int,java.lang.String):167:14:169:2	(168)grammar.parse.LRParseTable:appendValueAt(java.lang.String,int,java.lang.String)grammar.parse.LRParseTable.appendValueAt(java.lang.String,int,java.lang.String)	x	1795grammar.parse.LRParseTable.appendValueAt(java.lang.String;int;java.lang.String):void:LRParseTable.java:155:1:169:2	79
8581	1	x	x	x	grammar.parse.LRParseTable:fireTableCellUpdated(int,int)grammar.parse.LRParseTable.fireTableCellUpdated(int,int)	x	x	8
5238	5	"<java.util.WeakHashMap: void <init>()>""<java.util.WeakHashMap: void <init>()>"	x	1413java.util.WeakHashMap.WeakHashMap():-1:-1:-1:-1	java.util.WeakHashMap:<init>()java.util.WeakHashMap.<init>()	486java.util.WeakHashMap.<init>()V:241	1847java.util.WeakHashMap<grammar.Grammar,java.util.Map<java.lang.String,java.util.Set<java.lang.String>>>.<init>():void:SelectTreeDrawer.java:-1:-1:-1:-1	93
3428	5	"<java.util.WeakHashMap: boolean containsKey(java.lang.Object)>""<java.util.WeakHashMap: boolean containsKey(java.lang.Object)>"	7849java.util.WeakHashMap.containsKey(Ljava/lang/Object;)Z:-1:-1:-1:-1	1401java.util.WeakHashMap.containsKey(java.lang.Object):-1:-1:-1:-1	java.util.WeakHashMap:containsKey(java.lang.Object)java.util.WeakHashMap.containsKey(java.lang.Object)	x	5036java.util.WeakHashMap<grammar.Grammar,java.util.Map<java.lang.String,java.util.Set<java.lang.String>>>.containsKey(java.lang.Object):boolean:DefaultTreeDrawer.java:-1:-1:-1:-1	79
3219	5	"<java.util.WeakHashMap: java.lang.Object get(java.lang.Object)>""<java.util.WeakHashMap: java.lang.Object get(java.lang.Object)>"	7853java.util.WeakHashMap.get(Ljava/lang/Object;)Ljava/lang/Object;:-1:-1:-1:-1	1402java.util.WeakHashMap.get(java.lang.Object):-1:-1:-1:-1	java.util.WeakHashMap:get(java.lang.Object)java.util.WeakHashMap.get(java.lang.Object)	x	1821java.util.WeakHashMap<grammar.Grammar,java.util.Map<java.lang.String,java.util.Set<java.lang.String>>>.get(java.lang.Object):java.util.Map<automata.State,automata.State>::-1:-1:-1:-1	79
3241	5	"<java.util.WeakHashMap: java.lang.Object put(java.lang.Object,java.lang.Object)>""<java.util.WeakHashMap: java.lang.Object put(java.lang.Object,java.lang.Object)>"	7859java.util.WeakHashMap.put(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;:-1:-1:-1:-1	1403java.util.WeakHashMap.put(java.lang.Object,java.lang.Object):-1:-1:-1:-1	java.util.WeakHashMap:put(java.lang.Object,java.lang.Object)java.util.WeakHashMap.put(java.lang.Object,java.lang.Object)	x	2671java.util.WeakHashMap<grammar.Grammar,java.util.Map<java.lang.String,java.util.Set<java.lang.String>>>.put(java.lang.Object;java.lang.String):java.lang.String:HelpAction.java:-1:-1:-1:-1	79
5252	6	"(76)<grammar.Production: void setLHS(java.lang.String)>""(76)<grammar.Production: void setLHS(java.lang.String)>"	7877grammar.Production.setLHS(Ljava/lang/String;)V:75:2:77:3	1406grammar.Production.setLHS(java.lang.String):-1:-1:-1:-1	grammar.Production:setLHS(java.lang.String)grammar.Production.setLHS(java.lang.String)	1713grammar.Production.setLHS(Ljava/lang/String;)V:76	1589grammar.Production.setLHS(java.lang.String):void:Production.java:69:1:77:2	95
754	2	"(385)<grammar.parse.BruteParser: java.lang.Thread access$0(grammar.parse.BruteParser)>""(385)<grammar.parse.BruteParser: java.lang.Thread access$0(grammar.parse.BruteParser)>"	x	x	grammar.parse.BruteParser:access$0(grammar.parse.BruteParser)grammar.parse.BruteParser.access$0(grammar.parse.BruteParser)	x	x	9
5260	3	"(147)<grammar.parse.LRParser$IntStack: void <init>(grammar.parse.LRParser$IntStack)>""(147)<grammar.parse.LRParser$IntStack: void <init>(grammar.parse.LRParser$IntStack)>"	x	x	grammar.parse.LRParser$IntStack:<init>(grammar.parse.LRParser$IntStack)grammar.parse.LRParser$IntStack.<init>(grammar.parse.LRParser$IntStack)	2130grammar.parse.LRParser$IntStack.<init>(Lgrammar/parse/LRParser$IntStack;)V:147	x	25
8582	1	x	x	x	grammar.parse.LRParser$IntStack:push(java.lang.Object)grammar.parse.LRParser$IntStack.push(java.lang.Object)	x	x	8
8583	1	x	x	x	grammar.parse.LRParser$IntStack:pop()grammar.parse.LRParser$IntStack.pop()	x	x	8
8584	1	x	x	x	grammar.parse.LRParser$IntStack:toArray()grammar.parse.LRParser$IntStack.toArray()	x	x	8
5208	5	"(60)<gui.environment.GrammarEnvironment: void <init>(gui.grammar.GrammarInputPane)>""(60)<gui.environment.GrammarEnvironment: void <init>(gui.grammar.GrammarInputPane)>"	7338gui.environment.GrammarEnvironment.<init>(Lgui/grammar/GrammarInputPane;)V:59:2:68:3	1281gui.environment.GrammarEnvironment.GrammarEnvironment(gui.grammar.GrammarInputPane):59:9:68:2	gui.environment.GrammarEnvironment:<init>(gui.grammar.GrammarInputPane)gui.environment.GrammarEnvironment.<init>(gui.grammar.GrammarInputPane)	x	1737gui.environment.GrammarEnvironment.<init>(gui.grammar.GrammarInputPane):void:GrammarEnvironment.java:52:1:68:2	79
5210	6	"(182)<gui.grammar.transform.LambdaController: java.util.Set getLambdaSet()>""(182)<gui.grammar.transform.LambdaController: java.util.Set getLambdaSet()>"	7357gui.grammar.transform.LambdaController.getLambdaSet()Ljava/util/Set;:180:2:183:3	1285gui.grammar.transform.LambdaController.getLambdaSet():-1:-1:-1:-1	gui.grammar.transform.LambdaController:getLambdaSet()gui.grammar.transform.LambdaController.getLambdaSet()	1895gui.grammar.transform.LambdaController.getLambdaSet()Ljava/util/Set;:182	1742gui.grammar.transform.LambdaController.getLambdaSet():java.util.Set<automata.State>:LambdaController.java:180:1:183:2	95
5214	6	"(531)<grammar.parse.CYKTracer: void reportError()>""(531)<grammar.parse.CYKTracer: void reportError()>"	7366grammar.parse.CYKTracer.reportError()V:528:2:531:3	1290grammar.parse.CYKTracer.reportError():-1:-1:-1:-1	grammar.parse.CYKTracer:reportError()grammar.parse.CYKTracer.reportError()	1898grammar.parse.CYKTracer.reportError()V:531	1749grammar.parse.CYKTracer.reportError():void:CYKTracer.java:528:1:531:2	95
5211	6	"(171)<gui.grammar.transform.LambdaController: void doAll()>""(171)<gui.grammar.transform.LambdaController: void doAll()>"	7368gui.grammar.transform.LambdaController.doAll()V:170:2:173:3	1291gui.grammar.transform.LambdaController.doAll():170:14:173:2	gui.grammar.transform.LambdaController:doAll()gui.grammar.transform.LambdaController.doAll()	1899gui.grammar.transform.LambdaController.doAll()V:171	1751gui.grammar.transform.LambdaController.doAll():void:LambdaController.java:167:1:173:2	95
5212	6	"(177)<gui.grammar.transform.LambdaController: grammar.Grammar getGrammar()>""(177)<gui.grammar.transform.LambdaController: grammar.Grammar getGrammar()>"	7370gui.grammar.transform.LambdaController.getGrammar()Lgrammar/Grammar;:175:2:178:3	1292gui.grammar.transform.LambdaController.getGrammar():175:17:178:2	gui.grammar.transform.LambdaController:getGrammar()gui.grammar.transform.LambdaController.getGrammar()	1900gui.grammar.transform.LambdaController.getGrammar()Lgrammar/Grammar;:177	1752gui.grammar.transform.LambdaController.getGrammar():grammar.Grammar:LambdaController.java:175:1:178:2	95
5216	6	"(233)<gui.grammar.transform.UnitController: grammar.Grammar getGrammar()>""(233)<gui.grammar.transform.UnitController: grammar.Grammar getGrammar()>"	7397gui.grammar.transform.UnitController.getGrammar()Lgrammar/Grammar;:231:2:234:3	1299gui.grammar.transform.UnitController.getGrammar():231:17:234:2	gui.grammar.transform.UnitController:getGrammar()gui.grammar.transform.UnitController.getGrammar()	1223gui.grammar.transform.UnitController.getGrammar()Lgrammar/Grammar;:233	1757gui.grammar.transform.UnitController.getGrammar():grammar.Grammar:UnitController.java:231:1:234:2	95
5217	6	"(227)<gui.grammar.transform.UnitController: void doAll()>""(227)<gui.grammar.transform.UnitController: void doAll()>"	7401gui.grammar.transform.UnitController.doAll()V:226:2:229:3	1302gui.grammar.transform.UnitController.doAll():226:14:229:2	gui.grammar.transform.UnitController:doAll()gui.grammar.transform.UnitController.doAll()	1222gui.grammar.transform.UnitController.doAll()V:227	1760gui.grammar.transform.UnitController.doAll():void:UnitController.java:223:1:229:2	95
5218	6	"(213)<gui.grammar.transform.UselessController: void doAll()>""(213)<gui.grammar.transform.UselessController: void doAll()>"	7423gui.grammar.transform.UselessController.doAll()V:212:2:215:3	1308gui.grammar.transform.UselessController.doAll():212:14:215:2	gui.grammar.transform.UselessController:doAll()gui.grammar.transform.UselessController.doAll()	1909gui.grammar.transform.UselessController.doAll()V:213	1764gui.grammar.transform.UselessController.doAll():void:UselessController.java:209:1:215:2	95
5219	6	"(219)<gui.grammar.transform.UselessController: grammar.Grammar getGrammar()>""(219)<gui.grammar.transform.UselessController: grammar.Grammar getGrammar()>"	7425gui.grammar.transform.UselessController.getGrammar()Lgrammar/Grammar;:217:2:220:3	1309gui.grammar.transform.UselessController.getGrammar():217:17:220:2	gui.grammar.transform.UselessController:getGrammar()gui.grammar.transform.UselessController.getGrammar()	1910gui.grammar.transform.UselessController.getGrammar()Lgrammar/Grammar;:219	1765gui.grammar.transform.UselessController.getGrammar():grammar.Grammar:UselessController.java:217:1:220:2	95
5220	5	"(147)<gui.grammar.transform.ChomskyPane: void doAll()>""(147)<gui.grammar.transform.ChomskyPane: void doAll()>"	7440gui.grammar.transform.ChomskyPane.doAll()V:146:2:156:3	1314gui.grammar.transform.ChomskyPane.doAll():146:14:156:2	gui.grammar.transform.ChomskyPane:doAll()gui.grammar.transform.ChomskyPane.doAll()	x	1768gui.grammar.transform.ChomskyPane.doAll():void:ChomskyPane.java:143:1:156:2	79
5258	4	"(53)<grammar.parse.LRParseTableGenerator$1: void <init>(grammar.Grammar,automata.fsa.FiniteStateAutomaton)>""(53)<grammar.parse.LRParseTableGenerator$1: void <init>(grammar.Grammar,automata.fsa.FiniteStateAutomaton)>"	7824grammar.parse.LRParseTableGenerator$1.<init>(Lgrammar/Grammar;Lautomata/fsa/FiniteStateAutomaton;)V:-1:-1:-1:-1	1385grammar.parse.LRParseTableGenerator$1.LRParseTableGenerator$1(grammar.Grammar,automata.fsa.FiniteStateAutomaton):53:21:62:3	grammar.parse.LRParseTableGenerator$1:<init>(grammar.Grammar,automata.fsa.FiniteStateAutomaton)grammar.parse.LRParseTableGenerator$1.<init>(grammar.Grammar,automata.fsa.FiniteStateAutomaton)	x	x	15
8586	1	x	x	x	automata.fsa.FiniteStateAutomaton:getFinalStates()automata.fsa.FiniteStateAutomaton.getFinalStates()	x	x	8
8587	1	x	x	x	grammar.UnrestrictedGrammar:setStartVariable(java.lang.String)grammar.UnrestrictedGrammar.setStartVariable(java.lang.String)	x	x	8
8588	1	x	x	x	grammar.parse.LRParser$IntStack:peek()grammar.parse.LRParser$IntStack.peek()	x	x	8
5363	5	"(100)<gui.MultiLineToolTipUI: void <init>()>""(100)<gui.MultiLineToolTipUI: void <init>()>"	18407gui.MultiLineToolTipUI.<init>()V:99:2:101:3	4524gui.MultiLineToolTipUI.MultiLineToolTipUI():99:9:101:2	gui.MultiLineToolTipUI:<init>()gui.MultiLineToolTipUI.<init>()	x	2164gui.MultiLineToolTipUI.<init>():void:JMultiLineToolTip.java:99:1:101:2	79
5386	5	"(76)<gui.JMultiLineToolTip: int getFixedWidth()>""(76)<gui.JMultiLineToolTip: int getFixedWidth()>"	18387gui.JMultiLineToolTip.getFixedWidth()I:75:2:77:3	4537gui.JMultiLineToolTip.getFixedWidth():-1:-1:-1:-1	gui.JMultiLineToolTip:getFixedWidth()gui.JMultiLineToolTip.getFixedWidth()	x	2163gui.JMultiLineToolTip.getFixedWidth():int:JMultiLineToolTip.java:75:1:77:2	79
5387	5	"(67)<gui.JMultiLineToolTip: int getColumns()>""(67)<gui.JMultiLineToolTip: int getColumns()>"	18384gui.JMultiLineToolTip.getColumns()I:66:2:68:3	4538gui.JMultiLineToolTip.getColumns():-1:-1:-1:-1	gui.JMultiLineToolTip:getColumns()gui.JMultiLineToolTip.getColumns()	x	2161gui.JMultiLineToolTip.getColumns():int:JMultiLineToolTip.java:66:1:68:2	79
5393	5	"(160)<gui.MultiLineToolTipUI: java.awt.Dimension getMinimumSize(javax.swing.JComponent)>""(160)<gui.MultiLineToolTipUI: java.awt.Dimension getMinimumSize(javax.swing.JComponent)>"	18450gui.MultiLineToolTipUI.getMinimumSize(Ljavax/swing/JComponent;)Ljava/awt/Dimension;:159:2:161:3	4542gui.MultiLineToolTipUI.getMinimumSize(javax.swing.JComponent):159:19:161:2	(160)gui.MultiLineToolTipUI:getMinimumSize(javax.swing.JComponent)gui.MultiLineToolTipUI.getMinimumSize(javax.swing.JComponent)	x	2182gui.MultiLineToolTipUI.getMinimumSize(javax.swing.JComponent):java.awt.Dimension:JMultiLineToolTip.java:159:1:161:2	79
5394	5	"(164)<gui.MultiLineToolTipUI: java.awt.Dimension getMaximumSize(javax.swing.JComponent)>""(164)<gui.MultiLineToolTipUI: java.awt.Dimension getMaximumSize(javax.swing.JComponent)>"	18453gui.MultiLineToolTipUI.getMaximumSize(Ljavax/swing/JComponent;)Ljava/awt/Dimension;:163:2:165:3	4543gui.MultiLineToolTipUI.getMaximumSize(javax.swing.JComponent):163:19:165:2	(164)gui.MultiLineToolTipUI:getMaximumSize(javax.swing.JComponent)gui.MultiLineToolTipUI.getMaximumSize(javax.swing.JComponent)	x	2183gui.MultiLineToolTipUI.getMaximumSize(javax.swing.JComponent):java.awt.Dimension:JMultiLineToolTip.java:163:1:165:2	79
8601	1	x	x	x	gui.environment.Environment:getSize()gui.environment.Environment.getSize()	x	x	8
788	5	"(284)<gui.WebFrame$BackAction: void actionPerformed(java.awt.event.ActionEvent)>""(284)<gui.WebFrame$BackAction: void actionPerformed(java.awt.event.ActionEvent)>"	24065gui.WebFrame$BackAction.actionPerformed(Ljava/awt/event/ActionEvent;)V:283:3:285:4	4594gui.WebFrame$BackAction.actionPerformed(java.awt.event.ActionEvent):283:15:285:3	(284)gui.WebFrame$BackAction:actionPerformed(java.awt.event.ActionEvent)gui.WebFrame$BackAction.actionPerformed(java.awt.event.ActionEvent)	x	2044gui.WebFrame$BackAction.actionPerformed(java.awt.event.ActionEvent):void:WebFrame.java:283:2:285:3	79
789	2	"(148)<gui.WebFrame: void access$1(gui.WebFrame)>""(148)<gui.WebFrame: void access$1(gui.WebFrame)>"	x	x	gui.WebFrame:access$1(gui.WebFrame)gui.WebFrame.access$1(gui.WebFrame)	x	x	9
5405	2	"(282)<gui.WebFrame$BackAction: void <init>(gui.WebFrame,gui.WebFrame$BackAction)>""(282)<gui.WebFrame$BackAction: void <init>(gui.WebFrame,gui.WebFrame$BackAction)>"	x	x	(282)gui.WebFrame$BackAction:<init>(gui.WebFrame,gui.WebFrame$BackAction)gui.WebFrame$BackAction.<init>(gui.WebFrame,gui.WebFrame$BackAction)	x	x	9
5406	5	"(45)<gui.ImageDisplayComponent: void <init>()>""(45)<gui.ImageDisplayComponent: void <init>()>"	18237gui.ImageDisplayComponent.<init>()V:44:2:46:3	3467gui.ImageDisplayComponent.ImageDisplayComponent():44:9:46:2	(45)gui.ImageDisplayComponent:<init>()gui.ImageDisplayComponent.<init>()	x	1965gui.ImageDisplayComponent.<init>():void:ImageDisplayComponent.java:40:1:46:2	79
5407	5	"(54)<gui.ImageDisplayComponent: void <init>(java.awt.Image)>""(54)<gui.ImageDisplayComponent: void <init>(java.awt.Image)>"	8534gui.ImageDisplayComponent.<init>(Ljava/awt/Image;)V:54:2:56:3	4455gui.ImageDisplayComponent.ImageDisplayComponent(java.awt.Image):54:9:56:2	gui.ImageDisplayComponent:<init>(java.awt.Image)gui.ImageDisplayComponent.<init>(java.awt.Image)	x	1924gui.ImageDisplayComponent.<init>(java.awt.Image):void:ImageDisplayComponent.java:48:1:56:2	79
5409	5	"(64)<gui.ImageDisplayComponent: void <init>(java.net.URL)>""(64)<gui.ImageDisplayComponent: void <init>(java.net.URL)>"	18243gui.ImageDisplayComponent.<init>(Ljava/net/URL;)V:64:2:66:3	4488gui.ImageDisplayComponent.ImageDisplayComponent(java.net.URL):64:9:66:2	(64)gui.ImageDisplayComponent:<init>(java.net.URL)gui.ImageDisplayComponent.<init>(java.net.URL)	x	1967gui.ImageDisplayComponent.<init>(java.net.URL):void:ImageDisplayComponent.java:58:1:66:2	79
5410	5	"(74)<gui.ImageDisplayComponent: void <init>(java.lang.String)>""(74)<gui.ImageDisplayComponent: void <init>(java.lang.String)>"	18248gui.ImageDisplayComponent.<init>(Ljava/lang/String;)V:74:2:76:3	4490gui.ImageDisplayComponent.ImageDisplayComponent(java.lang.String):74:9:76:2	(74)gui.ImageDisplayComponent:<init>(java.lang.String)gui.ImageDisplayComponent.<init>(java.lang.String)	x	1969gui.ImageDisplayComponent.<init>(java.lang.String):void:ImageDisplayComponent.java:68:1:76:2	79
5411	5	"(97)<gui.ImageDisplayComponent: void setImage(java.awt.Image,java.awt.Point)>""(97)<gui.ImageDisplayComponent: void setImage(java.awt.Image,java.awt.Point)>"	18257gui.ImageDisplayComponent.setImage(Ljava/awt/Image;Ljava/awt/Point;)V:96:2:101:3	4492gui.ImageDisplayComponent.setImage(java.awt.Image,java.awt.Point):96:14:101:2	(97)gui.ImageDisplayComponent:setImage(java.awt.Image,java.awt.Point)gui.ImageDisplayComponent.setImage(java.awt.Image,java.awt.Point)	x	1972gui.ImageDisplayComponent.setImage(java.awt.Image;java.awt.Point):void:ImageDisplayComponent.java:87:1:101:2	79
5412	5	"(84)<gui.ImageDisplayComponent: java.awt.Image getImage()>""(84)<gui.ImageDisplayComponent: java.awt.Image getImage()>"	18253gui.ImageDisplayComponent.getImage()Ljava/awt/Image;:83:2:85:3	4493gui.ImageDisplayComponent.getImage():-1:-1:-1:-1	gui.ImageDisplayComponent:getImage()gui.ImageDisplayComponent.getImage()	x	1971gui.ImageDisplayComponent.getImage():java.awt.Image:ImageDisplayComponent.java:78:1:85:2	79
8605	1	x	x	x	gui.ImageDisplayComponent:setPreferredSize(java.awt.Dimension)gui.ImageDisplayComponent.setPreferredSize(java.awt.Dimension)	x	x	8
8606	1	x	x	x	gui.ImageDisplayComponent:setBounds(int,int,int,int)gui.ImageDisplayComponent.setBounds(int,int,int,int)	x	x	8
8607	1	x	x	x	gui.ImageDisplayComponent:getVisibleRect()gui.ImageDisplayComponent.getVisibleRect()	x	x	8
8608	1	x	x	x	gui.ImageDisplayComponent:getPreferredSize()gui.ImageDisplayComponent.getPreferredSize()	x	x	8
5433	5	"(188)<gui.ImageDisplayComponent: java.awt.Dimension getPreferredScrollableViewportSize()>""(188)<gui.ImageDisplayComponent: java.awt.Dimension getPreferredScrollableViewportSize()>"	18313gui.ImageDisplayComponent.getPreferredScrollableViewportSize()Ljava/awt/Dimension;:187:2:189:3	4504gui.ImageDisplayComponent.getPreferredScrollableViewportSize():187:19:189:2	(188)gui.ImageDisplayComponent:getPreferredScrollableViewportSize()gui.ImageDisplayComponent.getPreferredScrollableViewportSize()	x	1989gui.ImageDisplayComponent.getPreferredScrollableViewportSize():java.awt.Dimension:ImageDisplayComponent.java:187:1:189:2	79
